 Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORIFM40_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;AIFM40_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr; 
 
4467;43.7357;-0.9868;GWL30;17.38;24.44;10.8;29.38;15.4;62.2;63.1;1229.51;203.72;401.45;36.06;64.43;5.5;8;129;3.67;3.99;3.82;4.18;14.5;46.6;55;1.9;8;78;0.02;-0.06;0.14;0.12;0.24;
4468;43.7387;-0.8877;GWL30;17.02;24.71;9.96;30.07;19;70.3;56.5;999.02;181.58;326.96;30.53;59.06;5.3;11;141;3.8;4.16;3.86;4.3;17.2;51;50.2;1.8;10;67;0.02;-0.05;0.17;0.19;0.28;
4469;43.7416;-0.7886;GWL30;16.94;24.65;9.9;30.24;18.6;68.4;56.2;1003.48;182.4;322.71;30.17;60.07;5.3;12;139;3.78;4.16;3.83;4.57;17;50.1;50.1;1.7;10;68;0.02;-0.05;0.17;0.17;0.44;
4470;43.7444;-0.6895;GWL30;16.94;24.69;9.86;30.38;19.9;68.9;56.2;1015.95;181.97;320.5;29.6;66.06;5.3;13;136;3.78;4.17;3.79;4.73;18.2;50.9;50.1;1.6;11;67;0.01;-0.04;0.18;0.17;0.34;
4471;43.7472;-0.5904;GWL30;16.89;24.64;9.82;30.31;19.5;67.9;55.6;1019.43;184.51;321.63;29.74;66.18;5.3;12;138;3.78;4.19;3.79;4.74;18;50.3;49.8;1.8;10;70;0.01;-0.04;0.18;0.13;0.34;
4472;43.7498;-0.4912;GWL30;16.8;24.61;9.73;30.22;19.4;66.8;55.5;1034.68;186.19;325.6;29.78;66.79;5.3;14;138;3.8;4.34;3.78;4.88;17.9;50.1;49.7;1.7;12;76;0.02;-0.04;0.2;0.15;0.29;
4473;43.7523;-0.3921;GWL30;16.75;24.63;9.73;30.2;19.7;66;55.7;1051.25;189.04;328.86;31.05;59.83;5.4;14;132;3.83;4.46;3.83;5.02;18.3;50.2;50;1.8;12;72;0.03;-0.01;0.2;0.15;0.37;
4474;43.7548;-0.293;GWL30;16.78;24.65;9.76;30.25;19.8;66.4;55.5;1048.26;188.52;327.86;31;59.74;4.9;14;136;3.82;4.44;3.83;5.01;18.4;50.3;49.8;1.3;12;70;0.03;-0.01;0.2;0.13;0.37;
4606;43.7947;-1.3878;GWL30;17.37;23.93;11.51;27.66;9.8;38.9;75.7;1217.5;213.24;417.26;36.08;72.61;6.1;5;141;3.62;3.92;3.93;3.72;9.3;30.5;68.6;2.4;5;83;0.07;0.05;0.25;0.14;0.29;
4607;43.798;-1.2886;GWL30;17.29;23.84;11.44;27.53;9.4;37.8;74.9;1224.87;214.68;413.95;36.32;72.84;5.9;5;134;3.62;3.93;3.92;3.73;8.9;29.9;67.9;2.3;5;90;0.06;0.05;0.21;0.14;0.24;
4608;43.8013;-1.1894;GWL30;16.86;24.25;10.16;29.16;14.7;56.9;54.8;1176.33;192;405.61;34.28;64.61;6.1;9;132;3.92;4.35;4.02;4.14;13.6;41.3;50.8;2.5;8;86;0.05;-0.02;0.2;0.18;0.34;
4609;43.8045;-1.0902;GWL30;16.74;24.16;9.96;28.99;15.8;56.8;53;1162.44;191.6;401.92;35.07;71.12;5.4;8;125;3.89;4.37;3.88;4.11;14.5;41.8;47.8;1.7;7;83;0.03;0;0.18;0.17;0.4;
4610;43.8076;-0.991;GWL30;16.77;24.22;10;29.4;16.5;61.8;52.5;1156.68;190.48;395.01;34.38;63.46;5.3;10;130;3.86;4.37;3.88;4.38;15.3;46.3;47.2;1.6;9;88;0.03;-0.03;0.16;0.17;0.27;
4611;43.8106;-0.8918;GWL30;17.07;24.92;10.03;30.47;19.3;72.6;54.2;1010.11;187.31;326.74;30.91;57.73;5.2;12;149;3.78;4.28;3.87;4.53;17.5;52.6;47.4;1.5;11;76;0.03;-0.02;0.2;0.19;0.33;
4612;43.8135;-0.7926;GWL30;17.02;24.86;9.98;30.37;19;71.1;53.8;1014.35;188.14;327.78;31.04;57.9;5.1;12;145;3.77;4.29;3.86;4.55;17.2;51.6;47.1;1.4;11;73;0.03;-0.02;0.2;0.17;0.33;
4613;43.8163;-0.6933;GWL30;16.85;24.74;9.86;30.28;19.2;69.2;53.2;1027.12;187.47;322.67;31.06;58.28;5;12;139;3.76;4.36;3.84;4.76;17.7;51.4;46.7;1.4;11;71;0.02;-0.02;0.19;0.16;0.36;
4614;43.819;-0.5941;GWL30;16.83;24.77;9.83;30.26;19.6;68.8;55.7;1033.5;189.63;321.59;30.96;55.27;5.3;13;144;3.78;4.43;3.84;4.81;18;51.5;49.9;1.8;12;78;0.03;0;0.19;0.18;0.3;
4615;43.8217;-0.4948;GWL30;16.82;24.76;9.82;30.24;19.5;68.6;55.5;1034.33;189.81;321.8;30.99;55.3;5.4;13;146;3.78;4.44;3.84;4.82;17.9;51.4;49.8;1.8;12;78;0.03;0;0.19;0.18;0.3;
4616;43.8242;-0.3956;GWL30;16.78;24.65;9.76;30.25;19.8;66.4;55.8;1048.25;188.52;327.85;31;59.74;5.4;14;143;3.82;4.44;3.83;5.01;18.4;50.3;50.1;1.7;12;76;0.03;-0.01;0.2;0.15;0.37;
4617;43.8267;-0.2963;GWL30;16.79;24.82;9.67;30.76;22;68.8;52.8;900.98;167.61;276.52;27.14;54.23;4.9;13;156;3.81;4.46;3.79;5.21;19.9;51.1;47.6;1.3;11;68;0.03;-0.02;0.2;0.16;0.42;
4750;43.8699;-1.2932;GWL30;17.28;23.83;11.36;27.62;10.6;40.7;74.9;1215.46;214.8;411.04;36.55;62.65;5.7;5;131;3.62;3.93;3.92;3.84;10.2;32.4;67.9;2;5;92;0.04;0.05;0.22;0.18;0.33;
4751;43.8731;-1.1939;GWL30;16.86;24.24;10.16;29.15;14.6;56.8;54.7;1190.68;197.17;420;35.84;64.63;5.8;9;131;3.92;4.35;4.02;4.14;13.6;41.3;50.8;2.2;8;88;0.06;0.01;0.25;0.22;0.34;
4752;43.8763;-1.0945;GWL30;16.73;24.11;10.04;28.94;15.8;54.5;53.5;1185.22;196.83;410.13;35.47;65.05;5.2;9;129;3.92;4.38;4;4.18;14.6;40;49.8;1.6;8;88;0.05;0;0.2;0.18;0.34;
4753;43.8794;-0.9952;GWL30;16.71;24.12;9.98;29.12;15.8;57.3;50.3;1185.76;196.91;396.24;35.49;63.92;5.2;9;124;3.91;4.4;3.95;4.37;14.7;42.9;46.4;1.7;8;86;0.05;0;0.16;0.18;0.28;
4754;43.8824;-0.8959;GWL30;16.76;24.21;10.03;29.45;17.5;61;50;1156.4;189.85;393.54;33.71;64.1;5.2;10;123;3.86;4.38;3.92;4.45;16.2;45.7;45.2;1.5;8;82;0.03;-0.02;0.16;0.14;0.32;
4755;43.8853;-0.7965;GWL30;16.83;24.28;10.09;29.54;18.4;61.9;50.2;1138.4;189.51;387.72;33.46;63.89;5.1;10;128;3.86;4.36;3.93;4.43;17;45.8;45.2;1.4;8;81;0.02;-0.03;0.16;0.14;0.32;
4756;43.8882;-0.6972;GWL30;16.97;24.78;9.88;30.23;19.9;69.2;51.4;1008.83;185.92;325.01;30.54;58.01;5.3;12;144;3.78;4.27;3.8;4.52;18.2;50.2;46.1;1.6;10;73;0.02;-0.03;0.18;0.16;0.4;
4757;43.8909;-0.5978;GWL30;16.89;24.83;9.88;30.35;19.9;70;53;1028.73;188.64;320.41;30.87;55.1;5.2;13;145;3.77;4.41;3.85;4.78;18.2;52.1;46.4;1.6;12;83;0.03;0;0.19;0.18;0.3;
4758;43.8935;-0.4984;GWL30;16.86;24.8;9.86;30.31;19.8;69.4;54.3;1030.88;189.09;320.94;30.93;55.18;5.2;13;147;3.77;4.42;3.84;4.8;18.2;51.8;48.7;1.6;12;80;0.03;0;0.19;0.18;0.3;
4759;43.8961;-0.399;GWL30;16.8;24.76;9.85;30.26;20;69.2;54.5;1044.47;187.12;321.49;31.5;55.59;5.1;14;151;3.78;4.44;3.87;4.85;18.4;52;48.9;1.5;13;80;0.03;-0.03;0.18;0.19;0.3;
4760;43.8985;-0.2996;GWL30;16.83;24.97;9.81;30.88;22.8;72.3;52.8;886.27;165.46;272.13;27.43;52.48;5.7;13;173;3.78;4.5;3.87;5.13;20.5;53.4;47.7;2;12;77;0.02;-0.04;0.18;0.2;0.36;
4893;43.9417;-1.2978;GWL30;17.31;23.97;11.35;27.47;9.3;39.2;78.6;1220.21;217.92;412.51;36.75;68.65;5.6;6;149;3.71;4.12;3.87;3.78;8.9;31.4;71.6;1.9;5;83;0.04;0.06;0.22;0.18;0.35;
4894;43.945;-1.1983;GWL30;17.1;23.64;11.24;27.27;8.9;37.6;71.9;1232.11;213.18;416.9;37.09;69.02;5.6;6;139;3.63;3.95;3.86;3.8;8.6;30.6;65;2;5;89;0.04;0.01;0.22;0.18;0.35;
4895;43.9482;-1.0989;GWL30;16.73;24.11;10.05;29;15.8;56.3;50.8;1190.27;197;417.83;35.5;63.01;5.8;9;130;3.93;4.39;4.03;4.24;14.6;41.9;46.7;2.2;8;89;0.05;0;0.23;0.2;0.28;
4896;43.9513;-0.9994;GWL30;16.67;24.04;9.99;28.91;15.6;55.5;50.3;1192.04;197.94;411.03;35.71;63.19;5.6;9;129;3.93;4.4;4.02;4.26;14.4;41.5;46.4;1.9;8;84;0.05;0;0.2;0.18;0.28;
4897;43.9543;-0.9;GWL30;16.64;24.1;9.92;29.26;16.9;58.8;48.3;1171.34;191.69;409.51;34.08;64.52;5.6;10;120;3.87;4.41;3.9;4.5;15.8;44.5;44.4;1.9;8;81;0.04;-0.02;0.2;0.14;0.32;
4898;43.9572;-0.8005;GWL30;16.69;24.25;9.9;29.54;18.5;61.5;48.9;1146.63;191.22;394.93;33.98;61.93;5.5;11;124;3.84;4.47;3.81;4.62;17.3;46.8;44;1.8;9;79;0.02;-0.03;0.17;0.14;0.35;
4899;43.96;-0.701;GWL30;16.88;24.68;9.8;30.06;19.5;67.2;50.7;1016.51;188.11;328.06;30.27;58.31;5.3;12;135;3.78;4.3;3.78;4.56;17.9;49.5;45.8;1.7;10;86;0.02;-0.03;0.18;0.16;0.4;
4900;43.9628;-0.6015;GWL30;16.88;24.74;9.85;30.17;19.9;68.2;50.2;1021.55;193.94;326.23;30.34;55.71;5.3;13;135;3.78;4.35;3.82;4.64;18.3;50.3;44.5;1.7;11;81;0.02;0.02;0.18;0.16;0.33;
4901;43.9654;-0.502;GWL30;16.55;24.61;9.46;30.52;21.6;71.2;42.8;945.43;188.83;310.91;28.28;52.31;5.2;17;152;3.86;4.47;3.9;4.79;19.6;51.4;39.3;1.5;14;83;0.02;0.02;0.2;0.17;0.32;
4902;43.968;-0.4025;GWL30;16.47;24.56;9.41;30.46;22.2;69.2;42;960.66;190.67;311.43;29.68;52.88;5.2;17;152;3.87;4.53;3.91;4.89;20.3;50.5;38.7;1.5;14;76;0.02;0.02;0.2;0.22;0.4;
4903;43.9704;-0.303;GWL30;16.35;24.43;9.34;30.37;21.4;67.7;41;972.81;186.34;315.35;30.47;54.09;5.6;18;154;3.86;4.55;3.93;5.04;19.4;50;37.7;1.9;15;77;0.03;-0.01;0.2;0.28;0.41;
4904;43.9728;-0.2034;GWL30;16.7;24.85;9.7;30.62;22.1;70.2;51.2;896.76;167.65;276.13;27.76;52.85;5.8;13;169;3.8;4.57;3.86;5.19;20.1;52.8;45;2.2;12;72;0.02;-0.04;0.18;0.2;0.36;
4905;43.9751;-0.1039;GWL30;16.62;24.8;9.61;30.47;22.1;67.5;52.2;887.48;172.65;277.72;27.64;54.32;5.6;13;163;3.81;4.66;3.85;5.27;20.2;51.4;46.3;1.9;12;76;0.01;-0.02;0.17;0.17;0.33;
4906;43.9773;-0.0043;GWL30;16.58;24.76;9.56;30.22;22;65.6;52.8;886.78;185.98;282.93;27.98;55.42;4.9;14;163;3.84;4.74;3.86;5.24;20.3;50.3;46.7;1.3;13;77;0;0.05;0.17;0.14;0.27;
5036;44.0136;-1.3024;GWL30;17.3;23.88;11.38;27.5;9.5;39.4;75.3;1271.77;211.32;445.06;36.21;68.58;6.8;5;152;3.67;4.01;3.94;3.77;9.1;31.6;68.5;3.2;5;79;0.1;0.04;0.32;0.21;0.35;
